로우데이터 식별자,수집 출처,카테고리,외부 상품 식별자,상품 이미지 URL,상품 상세 URL,상품명,판매 몰 이름,판매가,할인율(%),임의 정가,수집 시각,색깔데이터 식별자,원본 색상명,클라이언트 반환용 색상명,브랜드,기본 배송비,무료 배송 조건
501,soozip,FURNITURE,677,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/138b2b6d86dcbe3f6f30db3f34ba061b.jpg,https://soozip.co.kr/product/리샘-벤즈-미드센츄리모던-스테인레스-인테리어-철제-의자-스툴/677/category/75/display/1/,리샘 벤즈 미드센츄리모던 스테인레스 인테리어 철제 의자 스툴,SOOZIP,49900.0,2,509184,2026-01-27 18:46:03.121802,73,브라운,,리샘,4500,
502,soozip,FURNITURE,676,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/4df07bef58edc5b29f3ca049dc30616a.jpg,https://soozip.co.kr/product/리샘-쿠모-회전-리클라이닝-가죽소파-소파베드/676/category/75/display/1/,리샘 쿠모 회전 리클라이닝 가죽소파 소파베드,SOOZIP,759000.0,27,10397261,2026-01-27 18:46:03.121802,74,유광 브라운,,리샘,75000,
502,soozip,FURNITURE,676,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/4df07bef58edc5b29f3ca049dc30616a.jpg,https://soozip.co.kr/product/리샘-쿠모-회전-리클라이닝-가죽소파-소파베드/676/category/75/display/1/,리샘 쿠모 회전 리클라이닝 가죽소파 소파베드,SOOZIP,759000.0,27,10397261,2026-01-27 18:46:03.121802,74,유광 블랙,,리샘,75000,
503,soozip,FURNITURE,675,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/b8f4a605dbe0f714712805af9436b306.jpg,https://soozip.co.kr/product/리샘-코지-저상형-평상형-무헤드-침대ssq-매트리스-선택/675/category/75/display/1/,리샘 코지 저상형 평상형 무헤드 침대(SS/Q) 매트리스 선택,SOOZIP,129900.0,0,1299000,2026-01-27 18:46:03.121802,75,화이트,,리샘,40000,
503,soozip,FURNITURE,675,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/b8f4a605dbe0f714712805af9436b306.jpg,https://soozip.co.kr/product/리샘-코지-저상형-평상형-무헤드-침대ssq-매트리스-선택/675/category/75/display/1/,리샘 코지 저상형 평상형 무헤드 침대(SS/Q) 매트리스 선택,SOOZIP,129900.0,0,1299000,2026-01-27 18:46:03.121802,75,블랙,,리샘,40000,
504,soozip,FURNITURE,674,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/cd130581abb836b997223e620be4a7e9.jpg,https://soozip.co.kr/product/리샘-기본-매트리스-모음-ssq/674/category/75/display/1/,리샘 기본 매트리스 모음 (SS/Q),SOOZIP,85000.0,0,850000,2026-01-27 18:46:03.121802,76,,,리샘,30000,
505,soozip,FURNITURE,673,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/5388a23d8fb987536aa43def86fc4a76.jpg,https://soozip.co.kr/product/리샘-포르-라운드거울-스탠드-화장대-틈새-화장대/673/category/75/display/1/,리샘 포르 라운드거울 스탠드 화장대 틈새 화장대,SOOZIP,159900.0,28,2220834,2026-01-27 18:46:03.121802,77,블랙,,리샘,35000,
505,soozip,FURNITURE,673,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/5388a23d8fb987536aa43def86fc4a76.jpg,https://soozip.co.kr/product/리샘-포르-라운드거울-스탠드-화장대-틈새-화장대/673/category/75/display/1/,리샘 포르 라운드거울 스탠드 화장대 틈새 화장대,SOOZIP,159900.0,28,2220834,2026-01-27 18:46:03.121802,77,화이트,,리샘,35000,
505,soozip,FURNITURE,673,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/5388a23d8fb987536aa43def86fc4a76.jpg,https://soozip.co.kr/product/리샘-포르-라운드거울-스탠드-화장대-틈새-화장대/673/category/75/display/1/,리샘 포르 라운드거울 스탠드 화장대 틈새 화장대,SOOZIP,159900.0,28,2220834,2026-01-27 18:46:03.121802,77,헤이즐넛,,리샘,35000,
506,soozip,FURNITURE,671,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/3a86de9c3d6ec9334784c3a7e5375c5d.jpg,https://soozip.co.kr/product/리샘-피트-3인-가죽-소파/671/category/75/display/1/,리샘 피트 3인 가죽 소파,SOOZIP,499000.0,0,4990000,2026-01-27 18:46:03.121802,78,샌드베이지,,리샘,60000,
506,soozip,FURNITURE,671,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/3a86de9c3d6ec9334784c3a7e5375c5d.jpg,https://soozip.co.kr/product/리샘-피트-3인-가죽-소파/671/category/75/display/1/,리샘 피트 3인 가죽 소파,SOOZIP,499000.0,0,4990000,2026-01-27 18:46:03.121802,78,블랙,,리샘,60000,
507,soozip,FURNITURE,670,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/87943a8709007e73e03e6cd31429372d.jpg,https://soozip.co.kr/product/리샘-리움b-1인-소파-양팔걸이-소파-스툴-세트/670/category/75/display/1/,리샘 리움B 1인 소파 양팔걸이 소파 스툴 세트,SOOZIP,189900.0,47,3583019,2026-01-27 18:46:03.121802,79,브라운 실버,,리샘,25000,
507,soozip,FURNITURE,670,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/87943a8709007e73e03e6cd31429372d.jpg,https://soozip.co.kr/product/리샘-리움b-1인-소파-양팔걸이-소파-스툴-세트/670/category/75/display/1/,리샘 리움B 1인 소파 양팔걸이 소파 스툴 세트,SOOZIP,189900.0,47,3583019,2026-01-27 18:46:03.121802,79,블랙 실버,,리샘,25000,
508,soozip,FURNITURE,669,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/2d41b355886b96251fc235312d0af98e.jpg,https://soozip.co.kr/product/detail.html?product_no=669&cate_no=75&display_group=1,리샘 리움B 보드레더 모듈소파 시리즈,SOOZIP,119900.0,0,1199000,2026-01-27 18:46:03.121802,80,딥그린 실버,,리샘,25000,
508,soozip,FURNITURE,669,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/2d41b355886b96251fc235312d0af98e.jpg,https://soozip.co.kr/product/detail.html?product_no=669&cate_no=75&display_group=1,리샘 리움B 보드레더 모듈소파 시리즈,SOOZIP,119900.0,0,1199000,2026-01-27 18:46:03.121802,80,브라운 실버,,리샘,25000,
508,soozip,FURNITURE,669,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/2d41b355886b96251fc235312d0af98e.jpg,https://soozip.co.kr/product/detail.html?product_no=669&cate_no=75&display_group=1,리샘 리움B 보드레더 모듈소파 시리즈,SOOZIP,119900.0,0,1199000,2026-01-27 18:46:03.121802,80,블랙 실버,,리샘,25000,
509,soozip,FURNITURE,668,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/f8a8e136b13bd739732a3ea35d4c9378.jpg,https://soozip.co.kr/product/리샘-라델-슬라이딩-수납장-시리즈/668/category/75/display/1/,리샘 라델 슬라이딩 수납장 시리즈,SOOZIP,99000.0,0,990000,2026-01-27 18:46:03.121802,81,화이트,,리샘,30000,
509,soozip,FURNITURE,668,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/f8a8e136b13bd739732a3ea35d4c9378.jpg,https://soozip.co.kr/product/리샘-라델-슬라이딩-수납장-시리즈/668/category/75/display/1/,리샘 라델 슬라이딩 수납장 시리즈,SOOZIP,99000.0,0,990000,2026-01-27 18:46:03.121802,81,헤이즐넛,,리샘,30000,
509,soozip,FURNITURE,668,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/f8a8e136b13bd739732a3ea35d4c9378.jpg,https://soozip.co.kr/product/리샘-라델-슬라이딩-수납장-시리즈/668/category/75/display/1/,리샘 라델 슬라이딩 수납장 시리즈,SOOZIP,99000.0,0,990000,2026-01-27 18:46:03.121802,81,뉴블랙,,리샘,30000,
510,soozip,FURNITURE,667,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/7f42af841d8bededf4367c9a8e37b3da.jpg,https://soozip.co.kr/product/리샘-프티아-모듈-수납장-시리즈/667/category/75/display/1/,리샘 프티아 모듈 수납장 시리즈,SOOZIP,59900.0,50,1198000,2026-01-27 18:46:03.121802,82,화이트,,리샘,12000,
510,soozip,FURNITURE,667,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/7f42af841d8bededf4367c9a8e37b3da.jpg,https://soozip.co.kr/product/리샘-프티아-모듈-수납장-시리즈/667/category/75/display/1/,리샘 프티아 모듈 수납장 시리즈,SOOZIP,59900.0,50,1198000,2026-01-27 18:46:03.121802,82,헤이즐넛,,리샘,12000,
511,soozip,FURNITURE,666,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/68bf61860d00a5eaedaf5798dc7c9caa.jpg,https://soozip.co.kr/product/리샘-클라우드-웨이브-비정형-거울-탁상거울/666/category/75/display/1/,리샘 클라우드 웨이브 비정형 거울 탁상거울,SOOZIP,53900.0,0,539000,2026-01-27 18:46:03.121802,83,메이플,,리샘,0,
511,soozip,FURNITURE,666,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/68bf61860d00a5eaedaf5798dc7c9caa.jpg,https://soozip.co.kr/product/리샘-클라우드-웨이브-비정형-거울-탁상거울/666/category/75/display/1/,리샘 클라우드 웨이브 비정형 거울 탁상거울,SOOZIP,53900.0,0,539000,2026-01-27 18:46:03.121802,83,화이트,,리샘,0,
512,soozip,FURNITURE,665,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/ee9eee84b0dc410351d827d9578c2aea.jpg,https://soozip.co.kr/product/리샘-마린-수납-화장대-시리즈/665/category/75/display/1/,리샘 마린 수납 화장대 시리즈,SOOZIP,119000.0,10,1322223,2026-01-27 18:46:03.121802,84,화이트,,리샘,35000,
512,soozip,FURNITURE,665,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/ee9eee84b0dc410351d827d9578c2aea.jpg,https://soozip.co.kr/product/리샘-마린-수납-화장대-시리즈/665/category/75/display/1/,리샘 마린 수납 화장대 시리즈,SOOZIP,119000.0,10,1322223,2026-01-27 18:46:03.121802,84,오크,,리샘,35000,
513,soozip,FURNITURE,664,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/2ffb09d589bef560e6ea78264000fa21.jpg,https://soozip.co.kr/product/리샘-마르디b-비산방지-포토존-타원형-전신거울/664/category/75/display/1/,리샘 마르디B 비산방지 포토존 타원형 전신거울,SOOZIP,79900.0,0,799000,2026-01-27 18:46:03.121802,85,메이플,,리샘,15000,
513,soozip,FURNITURE,664,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/2ffb09d589bef560e6ea78264000fa21.jpg,https://soozip.co.kr/product/리샘-마르디b-비산방지-포토존-타원형-전신거울/664/category/75/display/1/,리샘 마르디B 비산방지 포토존 타원형 전신거울,SOOZIP,79900.0,0,799000,2026-01-27 18:46:03.121802,85,화이트,,리샘,15000,
514,soozip,FURNITURE,663,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/3e1729a2fe1b5f13e47317646df5ee61.jpg,https://soozip.co.kr/product/리샘-윈터-수납-화장대-시리즈/663/category/75/display/1/,리샘 윈터 수납 화장대 시리즈,SOOZIP,145900.0,0,1459000,2026-01-27 18:46:03.121802,86,화이트,,리샘,30000,
514,soozip,FURNITURE,663,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/3e1729a2fe1b5f13e47317646df5ee61.jpg,https://soozip.co.kr/product/리샘-윈터-수납-화장대-시리즈/663/category/75/display/1/,리샘 윈터 수납 화장대 시리즈,SOOZIP,145900.0,0,1459000,2026-01-27 18:46:03.121802,86,오크,,리샘,30000,
515,soozip,FURNITURE,662,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251217/a99a9768ec3e103c21bdf3e9090b79e1.gif,https://soozip.co.kr/product/리샘-도브-전신거울-수납-폴딩선반-스탠딩-원룸화장대-틈새화장대-600/662/category/75/display/1/,리샘 도브 전신거울 수납 폴딩선반 스탠딩 원룸화장대 틈새화장대 600,SOOZIP,139900.0,11,1571911,2026-01-27 18:46:03.121802,87,헤이즐넛,,리샘,35000,
515,soozip,FURNITURE,662,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251217/a99a9768ec3e103c21bdf3e9090b79e1.gif,https://soozip.co.kr/product/리샘-도브-전신거울-수납-폴딩선반-스탠딩-원룸화장대-틈새화장대-600/662/category/75/display/1/,리샘 도브 전신거울 수납 폴딩선반 스탠딩 원룸화장대 틈새화장대 600,SOOZIP,139900.0,11,1571911,2026-01-27 18:46:03.121802,87,화이트,,리샘,35000,
516,soozip,FURNITURE,655,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251202/f247eeec5d746a5178828aa35dd4cfd9.png,https://soozip.co.kr/product/스툴쿠션소파테이블/655/category/75/display/1/,스툴/쿠션/소파테이블,SOOZIP,10000.0,0,100000,2026-01-27 18:46:03.121802,88,,,자니즈,3000,50000.0
517,soozip,FURNITURE,654,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251202/65cbe6e5737f3ecd3dabedf1c7cb4ec5.jpg,https://soozip.co.kr/product/룸앤홈-발트-오픈-책장/654/category/75/display/1/,룸앤홈 발트 오픈 책장,SOOZIP,99000.0,47,1867925,2026-01-27 18:46:03.121802,89,월넛,,룸앤홈,30000,
517,soozip,FURNITURE,654,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251202/65cbe6e5737f3ecd3dabedf1c7cb4ec5.jpg,https://soozip.co.kr/product/룸앤홈-발트-오픈-책장/654/category/75/display/1/,룸앤홈 발트 오픈 책장,SOOZIP,99000.0,47,1867925,2026-01-27 18:46:03.121802,89,블랙,,룸앤홈,30000,
517,soozip,FURNITURE,654,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251202/65cbe6e5737f3ecd3dabedf1c7cb4ec5.jpg,https://soozip.co.kr/product/룸앤홈-발트-오픈-책장/654/category/75/display/1/,룸앤홈 발트 오픈 책장,SOOZIP,99000.0,47,1867925,2026-01-27 18:46:03.121802,89,화이트,,룸앤홈,30000,
518,soozip,FURNITURE,653,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251202/80d89466648e73da9064bf0f3519a167.png,https://soozip.co.kr/product/모드-가죽소파-1인2인3인/653/category/75/display/1/,모드 가죽소파 1인/2인/3인,SOOZIP,149000.0,0,1490000,2026-01-27 18:46:03.121802,90,,,바오트가구,30000,
519,soozip,FURNITURE,651,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251201/05594c3e59708ad408ea7b89e2e8e313.jpg,https://soozip.co.kr/product/앤고-아쿠아텍스-2인용-패브릭-소파/651/category/75/display/1/,앤고 아쿠아텍스 2인용 패브릭 소파,SOOZIP,99000.0,0,990000,2026-01-27 18:46:03.121802,91,,,바오트가구,40000,
520,soozip,FURNITURE,649,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251128/29b4676abf5741bcbe369b706b442394.jpg,https://soozip.co.kr/product/detail.html?product_no=649&cate_no=75&display_group=1,소프시스 올리브 사이드 테이블 선반형,SOOZIP,35900.0,0,359000,2026-01-27 18:46:03.121802,92,(화)올리브사이드테이블선반형,,소프시스,0,
521,soozip,FURNITURE,648,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251128/cf0491a67ab039d6d60ac156ac3fcb29.jpg,https://soozip.co.kr/product/소프시스-올리브-사이드-테이블-베이직/648/category/75/display/1/,소프시스 올리브 사이드 테이블 베이직,SOOZIP,26900.0,9,295605,2026-01-27 18:46:03.121802,93,(화)올리브사이드테이블베이직,,소프시스,0,
522,soozip,FURNITURE,637,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/3e6937d2f566a6ed45efa26e92d1ceb2.png,https://soozip.co.kr/product/이안-풋스툴-2color/637/category/75/display/1/,이안 풋스툴 2color,SOOZIP,23900.0,35,367693,2026-01-27 18:46:03.121802,94,,,자니즈,5000,
523,soozip,FURNITURE,636,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/e5587f229a1803cf26a8763464ba8b9a.png,https://soozip.co.kr/product/퍼즐책장-2color/636/category/75/display/1/,퍼즐책장 2color,SOOZIP,45800.0,0,458000,2026-01-27 18:46:03.121802,95,,,자니즈,5000,
524,soozip,FURNITURE,635,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/b16547d73007380b1820a1753d61398a.jpg,https://soozip.co.kr/product/소프시스-포인트-하프-테이블/635/category/75/display/1/,소프시스 포인트 하프 테이블,SOOZIP,61900.0,12,703410,2026-01-27 18:46:03.121802,96,(화/블)포인트하프테이블,,소프시스,0,
524,soozip,FURNITURE,635,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/b16547d73007380b1820a1753d61398a.jpg,https://soozip.co.kr/product/소프시스-포인트-하프-테이블/635/category/75/display/1/,소프시스 포인트 하프 테이블,SOOZIP,61900.0,12,703410,2026-01-27 18:46:03.121802,96,(화/크)포인트하프테이블,,소프시스,0,
525,soozip,FURNITURE,634,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/5666544227405185ed1f535eca6b1807.jpg,https://soozip.co.kr/product/소프시스-포인트-원형-테이블-1000/634/category/75/display/1/,소프시스 포인트 원형 테이블 1000,SOOZIP,94900.0,0,949000,2026-01-27 18:46:03.121802,97,(자작엣지)포인트원형테이블 1000,,소프시스,0,
525,soozip,FURNITURE,634,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/5666544227405185ed1f535eca6b1807.jpg,https://soozip.co.kr/product/소프시스-포인트-원형-테이블-1000/634/category/75/display/1/,소프시스 포인트 원형 테이블 1000,SOOZIP,94900.0,0,949000,2026-01-27 18:46:03.121802,97,(크롬엣지)포인트원형테이블 1000,,소프시스,0,
525,soozip,FURNITURE,634,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/5666544227405185ed1f535eca6b1807.jpg,https://soozip.co.kr/product/소프시스-포인트-원형-테이블-1000/634/category/75/display/1/,소프시스 포인트 원형 테이블 1000,SOOZIP,94900.0,0,949000,2026-01-27 18:46:03.121802,97,(블랙엣지)포인트원형테이블 1000,,소프시스,0,
526,soozip,FURNITURE,633,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/4a130b7fd2f5188b6954dca824fb1588.jpg,https://soozip.co.kr/product/소프시스-올리브-타원형-테이블-1600/633/category/75/display/1/,소프시스 올리브 타원형 테이블 1600,SOOZIP,117900.0,25,1572000,2026-01-27 18:46:03.121802,98,(화/화)올리브타원형테이블 1600,,소프시스,0,
527,soozip,FURNITURE,632,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/2af95d3971401d1862ac6109fec76109.jpg,https://soozip.co.kr/product/소프시스-올리브-타원형-테이블-1400/632/category/75/display/1/,소프시스 올리브 타원형 테이블 1400,SOOZIP,107900.0,0,1079000,2026-01-27 18:46:03.121802,99,(화/화)올리브타원형테이블 1400,,소프시스,0,
528,soozip,FURNITURE,631,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/78966fe9077a64282e8e83028b2fedb8.jpg,https://soozip.co.kr/product/소프시스-올리브-타원형-테이블-1200/631/category/75/display/1/,소프시스 올리브 타원형 테이블 1200,SOOZIP,92900.0,41,1574577,2026-01-27 18:46:03.121802,100,(화/화)올리브타원형테이블 1200,,소프시스,0,
529,soozip,FURNITURE,630,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/337dab545683954aabd584ab58598fc8.jpg,https://soozip.co.kr/product/소프시스-올리브-좌식-테이블-1200/630/category/75/display/1/,소프시스 올리브 좌식 테이블 1200,SOOZIP,53900.0,0,539000,2026-01-27 18:46:03.121802,101,올리브좌식테이블 1260,,소프시스,0,
530,soozip,FURNITURE,629,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/6aed8c56e0a9608f29f13032015972b0.jpg,https://soozip.co.kr/product/소프시스-올리브-좌식-테이블-900/629/category/75/display/1/,소프시스 올리브 좌식 테이블 900,SOOZIP,49900.0,27,683562,2026-01-27 18:46:03.121802,102,올리브좌식테이블 960,,소프시스,0,
531,soozip,FURNITURE,628,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/578bb02de72d109a0e5f23bbd37ed938.jpg,https://soozip.co.kr/product/소프시스-올리브-좌식-테이블-700/628/category/75/display/1/,소프시스 올리브 좌식 테이블 700,SOOZIP,39900.0,0,399000,2026-01-27 18:46:03.121802,103,올리브좌식테이블 755,,소프시스,0,
532,soozip,FURNITURE,627,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/40247d7cc0471240163041678f8c520e.jpg,https://soozip.co.kr/product/detail.html?product_no=627&cate_no=75&display_group=1,소프시스 올리브 접이식 테이블 1200,SOOZIP,60900.0,0,609000,2026-01-27 18:46:03.121802,104,(화/화)올리브접이식 1260,,소프시스,0,
533,soozip,FURNITURE,626,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/6ca2dbf1e33e745b1f1680251be70d53.jpg,https://soozip.co.kr/product/소프시스-올리브-접이식-테이블-1000/626/category/75/display/1/,소프시스 올리브 접이식 테이블 1000,SOOZIP,55900.0,19,690124,2026-01-27 18:46:03.121802,105,(화/화)올리브접이식 1060,,소프시스,0,
534,soozip,FURNITURE,625,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/4baaf3d55ac1dc26be573cbf9c91fda0.jpg,https://soozip.co.kr/product/소프시스-올리브-접이식-테이블-800/625/category/75/display/1/,소프시스 올리브 접이식 테이블 800,SOOZIP,53900.0,0,539000,2026-01-27 18:46:03.121802,106,(화/화)올리브접이식 800,,소프시스,0,
535,soozip,FURNITURE,624,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/f8efaf4361668a0da813cf04ddea622a.jpg,https://soozip.co.kr/product/소프시스-브릿지-책상-1400/624/category/75/display/1/,소프시스 브릿지 책상 1400,SOOZIP,122900.0,0,1229000,2026-01-27 18:46:03.121802,107,(화)브릿지책상 1400,,소프시스,0,
536,soozip,FURNITURE,623,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251121/5758a18fe6b82498fc1599d2db3e518f.jpg,https://soozip.co.kr/product/소프시스-브릿지-책상-1200/623/category/75/display/1/,소프시스 브릿지 책상 1200,SOOZIP,112900.0,0,1129000,2026-01-27 18:46:03.121802,108,(화)브릿지책상 1200,,소프시스,0,
537,soozip,FURNITURE,622,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/df7a39d6dfadec1ae8b4a90f7defce59.jpg,https://soozip.co.kr/product/소프시스-메이저-컴퓨터-데스크-1400x600/622/category/75/display/1/,소프시스 메이저 컴퓨터 데스크 1400x600,SOOZIP,70900.0,0,709000,2026-01-27 18:46:03.121802,109,(화/화)메이저컴퓨터 1460+가방걸이,,소프시스,0,
537,soozip,FURNITURE,622,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/df7a39d6dfadec1ae8b4a90f7defce59.jpg,https://soozip.co.kr/product/소프시스-메이저-컴퓨터-데스크-1400x600/622/category/75/display/1/,소프시스 메이저 컴퓨터 데스크 1400x600,SOOZIP,70900.0,0,709000,2026-01-27 18:46:03.121802,109,(티/화)메이저컴퓨터 1460+가방걸이,,소프시스,0,
537,soozip,FURNITURE,622,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/df7a39d6dfadec1ae8b4a90f7defce59.jpg,https://soozip.co.kr/product/소프시스-메이저-컴퓨터-데스크-1400x600/622/category/75/display/1/,소프시스 메이저 컴퓨터 데스크 1400x600,SOOZIP,70900.0,0,709000,2026-01-27 18:46:03.121802,109,(티/블)메이저컴퓨터 1460+가방걸이,,소프시스,0,
538,soozip,FURNITURE,621,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/dc98a294f17569d47524ae65f011b3a6.jpg,https://soozip.co.kr/product/소프시스-메이저-컴퓨터-데스크-1200x600/621/category/75/display/1/,소프시스 메이저 컴퓨터 데스크 1200x600,SOOZIP,65900.0,0,659000,2026-01-27 18:46:03.121802,110,(화/화)메이저컴퓨터 1260+가방걸이,,소프시스,0,
538,soozip,FURNITURE,621,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/dc98a294f17569d47524ae65f011b3a6.jpg,https://soozip.co.kr/product/소프시스-메이저-컴퓨터-데스크-1200x600/621/category/75/display/1/,소프시스 메이저 컴퓨터 데스크 1200x600,SOOZIP,65900.0,0,659000,2026-01-27 18:46:03.121802,110,(티/화)메이저컴퓨터 1260+가방걸이,,소프시스,0,
538,soozip,FURNITURE,621,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/dc98a294f17569d47524ae65f011b3a6.jpg,https://soozip.co.kr/product/소프시스-메이저-컴퓨터-데스크-1200x600/621/category/75/display/1/,소프시스 메이저 컴퓨터 데스크 1200x600,SOOZIP,65900.0,0,659000,2026-01-27 18:46:03.121802,110,(티/블)메이저컴퓨터 1260+가방걸이,,소프시스,0,
539,soozip,FURNITURE,620,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/085de5f0dd757e519543e9a29bbb715b.jpg,https://soozip.co.kr/product/소프시스-메이저-컴퓨터-데스크-1000x600/620/category/75/display/1/,소프시스 메이저 컴퓨터 데스크 1000x600,SOOZIP,62900.0,40,1048334,2026-01-27 18:46:03.121802,111,(화/화)메이저컴퓨터 1060+가방걸이,,소프시스,0,
539,soozip,FURNITURE,620,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/085de5f0dd757e519543e9a29bbb715b.jpg,https://soozip.co.kr/product/소프시스-메이저-컴퓨터-데스크-1000x600/620/category/75/display/1/,소프시스 메이저 컴퓨터 데스크 1000x600,SOOZIP,62900.0,40,1048334,2026-01-27 18:46:03.121802,111,(티/화)메이저컴퓨터 1060+가방걸이,,소프시스,0,
539,soozip,FURNITURE,620,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/085de5f0dd757e519543e9a29bbb715b.jpg,https://soozip.co.kr/product/소프시스-메이저-컴퓨터-데스크-1000x600/620/category/75/display/1/,소프시스 메이저 컴퓨터 데스크 1000x600,SOOZIP,62900.0,40,1048334,2026-01-27 18:46:03.121802,111,(티/블)메이저컴퓨터 1060+가방걸이,,소프시스,0,
540,soozip,FURNITURE,619,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251120/4c394b8c739865ffb5a72f5d9c9091f4.jpg,https://soozip.co.kr/product/소프시스-메이저-데스크-책상-800x600/619/category/75/display/1/,소프시스 메이저 데스크 책상 800x600,SOOZIP,39900.0,34,604546,2026-01-27 18:46:03.121802,112,(화/화)메이저 860+가방걸이,,소프시스,0,
