id,fetched_at,product_id,product_image_url,product_mall_name,product_name,product_site_url,source,category,discount_price,discount_rate,list_price,base_shipping_fee,brand,free_shipping_condition,furniture_tag_id
440,2026-01-27 18:45:46.654229,321,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20250331/602b1c10eff3964f3736ad8ef69b92e9.jpg,SOOZIP,홈리아 330W BLDC 무선 진공 청소기 더스트제로,https://soozip.co.kr/product/홈리아-330w-bldc-무선-진공-청소기-더스트제로/321/category/73/display/1/,soozip,MINI_ELECTRONICS,109800,22,1407693,3000,홈리아,50000,11
441,2026-01-27 18:45:46.654229,95,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20250227/6719a937787608606a0f5bb889167e6c.jpg,SOOZIP,티메코 20W 고속충전 5구 멀티탭 큐브 디자인 4000W 고용량 C타입 USB 4포트,https://soozip.co.kr/product/티메코-20w-고속충전-5구-멀티탭-큐브-디자인-4000w-고용량-c타입-usb-4포트/95/category/73/display/1/,soozip,MINI_ELECTRONICS,35900,6,381915,0,케이하이,,12
442,2026-01-27 18:45:46.654229,94,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20250410/77b770b8b665e7bda957fa9518fa499d.jpg,SOOZIP,티메코 SF코팅 큐브 디자인 멀티탭 고용량 USB C타입 케이블형 1.8m,https://soozip.co.kr/product/detail.html?product_no=94&cate_no=73&display_group=1,soozip,MINI_ELECTRONICS,29800,0,298000,0,케이하이,,13
443,2026-01-27 18:45:46.654229,93,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20250227/6bd2fb4bde4bdb22adc690966941dd9a.jpg,SOOZIP,티메코 SF코팅 큐브 디자인 멀티탭 고용량 USB C타입 포트 멀티 콘센트,https://soozip.co.kr/product/티메코-sf코팅-큐브-디자인-멀티탭-고용량-usb-c타입-포트-멀티-콘센트/93/category/73/display/1/,soozip,MINI_ELECTRONICS,22800,0,228000,0,케이하이,,14
444,2026-01-27 18:45:46.654229,68,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20250221/15db88853f2fa4fa5290f480ea898749.png,SOOZIP,미닉스 미니건조기 3.5kg PRO+,https://soozip.co.kr/product/미닉스-미니건조기-35kg-pro/68/category/73/display/1/,soozip,MINI_ELECTRONICS,339000,58,8071429,0,자니즈,,15
445,2026-01-27 18:45:46.654229,30,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251230/0bbe859cd798f45e6390ed0dd1a44c13.png,SOOZIP,모노 1구 인덕션,https://soozip.co.kr/product/모노-1구-인덕션/30/category/73/display/1/,soozip,MINI_ELECTRONICS,49900,27,683562,0,자니즈,,16
446,2026-01-27 18:45:46.654229,13,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251230/11f26a365f13f703e9c0fd609d543786.png,SOOZIP,모노 미니 밥솥 3인용,https://soozip.co.kr/product/모노-미니-밥솥-3인용/13/category/73/display/1/,soozip,MINI_ELECTRONICS,44900,50,898000,0,자니즈,,17
447,2026-01-27 18:45:46.654229,11,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251230/8522a2d858e1870fb736edf7443a086c.png,SOOZIP,자니즈 미니 가습기 3color,https://soozip.co.kr/product/자니즈-미니-가습기-3color/11/category/73/display/1/,soozip,MINI_ELECTRONICS,19800,42,341380,0,자니즈,,18
607,2026-01-27 18:46:03.121802,471,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20250627/e3282511e238536b069f7b82fbc6fada.jpg,SOOZIP,밀캄 서랍장 2color,https://soozip.co.kr/product/밀캄-서랍장-2color/471/category/75/display/1/,soozip,FURNITURE,159000,6,1691490,0,자니즈,,19
448,2026-01-27 18:46:03.121802,766,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260113/a94ae38459694632b5fafc1e5639cee5.jpg,SOOZIP,듀라랙 철제선반 경량랙 시스템선반 앵글 베란다선반 수납 팬트리,https://soozip.co.kr/product/detail.html?product_no=766&cate_no=75&display_group=1,soozip,FURNITURE,49900,10,554445,0,MF매직하우스,,20
449,2026-01-27 18:46:03.121802,765,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260113/2d85dee92a2a2ca54a802059c434140b.jpg,SOOZIP,무볼트 식물 화분거치대 선반,https://soozip.co.kr/product/무볼트-식물-화분거치대-선반/765/category/75/display/1/,soozip,FURNITURE,15900,45,289091,0,MF매직하우스,,21
450,2026-01-27 18:46:03.121802,749,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260112/c71d6fdeec7ec17d59c8c0178f156f05.jpg,SOOZIP,리샘 로비나A 2in1 옷걸이 수납 화장대 (콘솔형/풀세트),https://soozip.co.kr/product/리샘-로비나a-2in1-옷걸이-수납-화장대-콘솔형풀세트/749/category/75/display/1/,soozip,FURNITURE,149900,0,1499000,55000,리샘,,22
451,2026-01-27 18:46:03.121802,748,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260110/66f4dc75231936ffbca1b9ff12579e2a.jpg,SOOZIP,마켓비 캐비넷 옷장 760,https://soozip.co.kr/product/마켓비-캐비넷-옷장-760/748/category/75/display/1/,soozip,FURNITURE,189000,39,3098361,20000,자니즈,,23
452,2026-01-27 18:46:03.121802,740,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260107/8163a204043b98acb4abedcb4534aea7.jpg,SOOZIP,파로마 리브 아쿠아텍스 패브릭 헤드틸팅 소파,https://soozip.co.kr/product/파로마-리브-아쿠아텍스-패브릭-헤드틸팅-소파/740/category/75/display/1/,soozip,FURNITURE,459000,32,6750001,35000,리샘,,24
453,2026-01-27 18:46:03.121802,739,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260107/00809c266f091fd0f308b1271952ab2d.jpg,SOOZIP,파로마 쿠시아 2인용 3인용 소파,https://soozip.co.kr/product/파로마-쿠시아-2인용-3인용-소파/739/category/75/display/1/,soozip,FURNITURE,369000,19,4555556,45000,리샘,,25
454,2026-01-27 18:46:03.121802,734,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260102/a63f922b8f4288aecd3562964927fadb.jpg,SOOZIP,감각 와이드아치형 화장대 벽거울 (2colors),https://soozip.co.kr/product/감각-와이드아치형-화장대-벽거울-2colors/734/category/75/display/1/,soozip,FURNITURE,84000,0,840000,10000,트루베퍼니쳐,,26
455,2026-01-27 18:46:03.121802,733,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260102/42a0b79263abdc0befbb18f83b0a7a39.jpg,SOOZIP,감각 아치형 거울 화장대 탁상거울 벽거울 (2colors),https://soozip.co.kr/product/감각-아치형-거울-화장대-탁상거울-벽거울-2colors/733/category/75/display/1/,soozip,FURNITURE,59000,0,590000,10000,트루베퍼니쳐,,27
456,2026-01-27 18:46:03.121802,731,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260102/859462d43916e27a61662d5fe5952a7d.jpg,SOOZIP,감각 600 LED조명 벽난로 수납콘솔 선반형,https://soozip.co.kr/product/감각-600-led조명-벽난로-수납콘솔-선반형/731/category/75/display/1/,soozip,FURNITURE,129000,41,2186441,17000,트루베퍼니쳐,,28
457,2026-01-27 18:46:03.121802,730,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260102/008e9aeb01c38085545148040431d2b9.jpg,SOOZIP,감각 낮은 쿠션 벤치수납장 현관스툴 거실 홈카페 아일랜드식탁의자 800/1200 (2type),https://soozip.co.kr/product/감각-낮은-쿠션-벤치수납장-현관스툴-거실-홈카페-아일랜드식탁의자-8001200-2type/730/category/75/display/1/,soozip,FURNITURE,103900,37,1649207,17000,트루베퍼니쳐,,29
458,2026-01-27 18:46:03.121802,729,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260102/741b6f9565627ce710b7689fad2017cb.jpg,SOOZIP,감각 2단 양면수납책장 800 매거진랙 수납장 (3colors),https://soozip.co.kr/product/감각-2단-양면수납책장-800-매거진랙-수납장-3colors/729/category/75/display/1/,soozip,FURNITURE,139000,0,1390000,17000,트루베퍼니쳐,,30
459,2026-01-27 18:46:03.121802,728,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260102/8948a2b1c5e810be8b49919e928f6a51.jpg,SOOZIP,핏 LED조명 틈새 선반 침대 사이드 테이블 협탁 헤드선반 550/800 2type,https://soozip.co.kr/product/핏-led조명-틈새-선반-침대-사이드-테이블-협탁-헤드선반-550800-2type/728/category/75/display/1/,soozip,FURNITURE,79900,0,799000,10000,트루베퍼니쳐,,31
460,2026-01-27 18:46:03.121802,726,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251231/2ab85b5a56f77b26a0b50227edaf91ba.jpg,SOOZIP,리샘 모브 360도 3단 회전책장 회전책꽂이 수납선반,https://soozip.co.kr/product/detail.html?product_no=726&cate_no=75&display_group=1,soozip,FURNITURE,169900,0,1699000,30000,리샘,,32
461,2026-01-27 18:46:03.121802,724,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251230/ba5a1f10c20055de04f9a3681d393b37.jpg,SOOZIP,리샘 세르주C 식탁 의자 카페 체어 (1+1),https://soozip.co.kr/product/리샘-세르주c-식탁-의자-카페-체어-11/724/category/75/display/1/,soozip,FURNITURE,102900,52,2143750,20000,리샘,,33
462,2026-01-27 18:46:03.121802,717,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251226/d099d1cab9ced3e116505ee85f9546a6.jpg,SOOZIP,아임스툴 조야원단 다용도 화장대 의자,https://soozip.co.kr/product/아임스툴-조야원단-다용도-화장대-의자/717/category/75/display/1/,soozip,FURNITURE,49900,18,608537,5000,트루베퍼니쳐,,34
463,2026-01-27 18:46:03.121802,716,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251226/f4a310c4c2f3784c98e51f7612996505.jpg,SOOZIP,에세이 사이드 서랍장 400/600 (2colors),https://soozip.co.kr/product/에세이-사이드-서랍장-400600-2colors/716/category/75/display/1/,soozip,FURNITURE,89000,59,2170732,15000,트루베퍼니쳐,,35
464,2026-01-27 18:46:03.121802,715,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251226/c552f7aee9bb7d1c9be2b34fac6237ef.jpg,SOOZIP,소프시스 라운드 확장형 테이블 1200,https://soozip.co.kr/product/소프시스-라운드-확장형-테이블-1200/715/category/75/display/1/,soozip,FURNITURE,140900,0,1409000,0,소프시스,,36
465,2026-01-27 18:46:03.121802,714,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251105/ddc0073731b55c9d73b758940401d5c4.jpg,SOOZIP,룸앤홈 더블린 크롬 디자인 체어 1+1,https://soozip.co.kr/product/룸앤홈-더블린-크롬-디자인-체어-11/714/category/75/display/1/,soozip,FURNITURE,105300,0,1053000,12000,룸앤홈,,37
466,2026-01-27 18:46:03.121802,713,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251226/d4abfc05dd85ad745e74e986bfdbe8e5.jpg,SOOZIP,룸앤홈 리브 슬라이딩 수납장 W900/1200,https://soozip.co.kr/product/룸앤홈-리브-슬라이딩-수납장-w9001200/713/category/75/display/1/,soozip,FURNITURE,97200,57,2260466,30000,룸앤홈,,38
467,2026-01-27 18:46:03.121802,712,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251226/84218a83aa068e23341217725ed5ed6b.jpg,SOOZIP,룸앤홈 브루클린 체어 1+1,https://soozip.co.kr/product/룸앤홈-브루클린-체어-11/712/category/75/display/1/,soozip,FURNITURE,116100,0,1161000,12000,룸앤홈,,39
468,2026-01-27 18:46:03.121802,711,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251226/e5c76089aa0cabdbd890cc40b9a30ab0.jpg,SOOZIP,룸앤홈 발트 레이어드 거실 테이블,https://soozip.co.kr/product/룸앤홈-발트-레이어드-거실-테이블/711/category/75/display/1/,soozip,FURNITURE,58565,27,802261,10000,룸앤홈,,40
469,2026-01-27 18:46:03.121802,710,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251226/c284784768cec8fa03eaf066a14d2db2.jpg,SOOZIP,리샘 댈러스A 히든 수납 광파오븐 렌지대 주방수납장 1000,https://soozip.co.kr/product/리샘-댈러스a-히든-수납-광파오븐-렌지대-주방수납장-1000/710/category/75/display/1/,soozip,FURNITURE,119900,7,1289248,35000,리샘,,41
470,2026-01-27 18:46:03.121802,709,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251224/de116ccbef7ffe88dd25ae9d351201ec.jpg,SOOZIP,룸앤홈 플리츠 수납 스툴 벨벳 화장대 보조 의자 정리함,https://soozip.co.kr/product/룸앤홈-플리츠-수납-스툴-벨벳-화장대-보조-의자-정리함/709/category/75/display/1/,soozip,FURNITURE,42900,48,825000,5000,룸앤홈,,42
471,2026-01-27 18:46:03.121802,708,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251222/404471477905bb28b547d60bf2427d48.jpg,SOOZIP,리샘 라일리 거울 수납 화장대 (600/800),https://soozip.co.kr/product/리샘-라일리-거울-수납-화장대-600800/708/category/75/display/1/,soozip,FURNITURE,99000,0,990000,35000,리샘,,43
472,2026-01-27 18:46:03.121802,707,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/5935e8c7aaff5552c53f521f5b17bf28.jpg,SOOZIP,파로마 바우2 미드센추리 모던 수납장 선반장 시리즈,https://soozip.co.kr/product/detail.html?product_no=707&cate_no=75&display_group=1,soozip,FURNITURE,79000,0,790000,20000,리샘,,44
473,2026-01-27 18:46:03.121802,706,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/0789fc89107831f4a7ae79b16587c811.jpg,SOOZIP,리샘 포레 템바보드 거실장 (1200/1500),https://soozip.co.kr/product/리샘-포레-템바보드-거실장-12001500/706/category/75/display/1/,soozip,FURNITURE,99900,4,1040625,40000,리샘,,45
474,2026-01-27 18:46:03.121802,705,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/8b0bc469347669ad11d19cc080ada332.jpg,SOOZIP,리샘 프로스 서랍 수납 화장대 (콘솔형/풀세트),https://soozip.co.kr/product/리샘-프로스-서랍-수납-화장대-콘솔형풀세트/705/category/75/display/1/,soozip,FURNITURE,129000,22,1653847,30000,리샘,,46
475,2026-01-27 18:46:03.121802,704,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/b214cbaf0cbd62d0d42cc3b59a349b5a.jpg,SOOZIP,리샘 보늬 익스텐션 서랍 수납 화장대 (콘솔형/풀세트),https://soozip.co.kr/product/리샘-보늬-익스텐션-서랍-수납-화장대-콘솔형풀세트/704/category/75/display/1/,soozip,FURNITURE,149000,8,1619566,35000,리샘,,48
476,2026-01-27 18:46:03.121802,703,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/ca6052968737b4fb971cbd6f03f4ba28.jpg,SOOZIP,리샘 헨리 익스텐션 수납 화장대 (콘솔형/풀세트),https://soozip.co.kr/product/리샘-헨리-익스텐션-수납-화장대-콘솔형풀세트/703/category/75/display/1/,soozip,FURNITURE,139000,0,1390000,35000,리샘,,49
477,2026-01-27 18:46:03.121802,702,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/159c7680c9dc7d7b5fa18600aa48e59c.jpg,SOOZIP,리샘 바론 템바보드 원형거울 수납화장대 (콘솔형/풀세트),https://soozip.co.kr/product/리샘-바론-템바보드-원형거울-수납화장대-콘솔형풀세트/702/category/75/display/1/,soozip,FURNITURE,129900,34,1968182,35000,리샘,,50
478,2026-01-27 18:46:03.121802,701,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/19d999f41a10275c7d6b41f641b52e3d.jpg,SOOZIP,리샘 리에르 와이드거울 수납선반 화장대,https://soozip.co.kr/product/리샘-리에르-와이드거울-수납선반-화장대/701/category/75/display/1/,soozip,FURNITURE,169900,0,1699000,45000,리샘,,51
479,2026-01-27 18:46:03.121802,700,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/9f3cfd58bde589df8867ddf1c5cef2e1.jpg,SOOZIP,리샘 아를 원형거울 수납 화장대,https://soozip.co.kr/product/리샘-아를-원형거울-수납-화장대/700/category/75/display/1/,soozip,FURNITURE,109900,0,1099000,40000,리샘,,52
480,2026-01-27 18:46:03.121802,699,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/ebc6466d624056b7040096708a169426.jpg,SOOZIP,리샘 헤이나 LED 조명 멀티 수납 침대 (SS/Q) 매트리스 선택,https://soozip.co.kr/product/리샘-헤이나-led-조명-멀티-수납-침대-ssq-매트리스-선택/699/category/75/display/1/,soozip,FURNITURE,189900,0,1899000,45000,리샘,,53
481,2026-01-27 18:46:03.121802,698,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251219/32972c4d2c3f4b7d73bfa7f12c0a1dc0.jpg,SOOZIP,리샘 라미 공간분리형 수납침대 시리즈 (SS) 매트리스 선택,https://soozip.co.kr/product/리샘-라미-공간분리형-수납침대-시리즈-ss-매트리스-선택/698/category/75/display/1/,soozip,FURNITURE,279900,25,3732000,60000,리샘,,54
482,2026-01-27 18:46:03.121802,697,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/ff2ce89a1da75cda72973f2f31e827ae.jpg,SOOZIP,리샘 세르주B 인테리어 식탁 벤치 (1100/1300),https://soozip.co.kr/product/리샘-세르주b-인테리어-식탁-벤치-11001300/697/category/75/display/1/,soozip,FURNITURE,79900,0,799000,25000,리샘,,55
483,2026-01-27 18:46:03.121802,696,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/b895a30d2adb7353de04c004b4346a2e.jpg,SOOZIP,리샘 세르주A 식탁 의자 카페 체어 (1+1),https://soozip.co.kr/product/리샘-세르주a-식탁-의자-카페-체어-11/696/category/75/display/1/,soozip,FURNITURE,125900,0,1259000,20000,리샘,,56
484,2026-01-27 18:46:03.121802,694,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/9f48c1b6cd60daed49f7c26286f6b7e8.jpg,SOOZIP,리샘 슈네 원형거울 수납 선반 화장대,https://soozip.co.kr/product/detail.html?product_no=694&cate_no=75&display_group=1,soozip,FURNITURE,109000,14,1267442,40000,리샘,,57
485,2026-01-27 18:46:03.121802,693,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/dc4cab81e3f9f9f320d94967d4e2d752.jpg,SOOZIP,리샘 로타 좌식 소파테이블 거실 테이블 시리즈,https://soozip.co.kr/product/리샘-로타-좌식-소파테이블-거실-테이블-시리즈/693/category/75/display/1/,soozip,FURNITURE,49900,0,499000,0,리샘,,58
486,2026-01-27 18:46:03.121802,692,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/000ec40f382cf51479558f5cf4297bd7.jpg,SOOZIP,"리샘 에페 액자형 거치형 벽걸이형 전신거울 S,L",https://soozip.co.kr/product/리샘-에페-액자형-거치형-벽걸이형-전신거울-sl/692/category/75/display/1/,soozip,FURNITURE,45900,38,740323,12000,리샘,,59
487,2026-01-27 18:46:03.121802,691,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/9f6521dcca000a8029825d4147204a81.jpg,SOOZIP,리샘 마르디 비산방지 노프레임 아치형 탁상거울,https://soozip.co.kr/product/리샘-마르디-비산방지-노프레임-아치형-탁상거울/691/category/75/display/1/,soozip,FURNITURE,49900,47,941510,0,리샘,,60
488,2026-01-27 18:46:03.121802,690,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/6a5c19da5e4d04f3bc2ac8bafa341d95.jpg,SOOZIP,리샘 마르디A 비산방지 노프레임 아치형 전신거울,https://soozip.co.kr/product/리샘-마르디a-비산방지-노프레임-아치형-전신거울/690/category/75/display/1/,soozip,FURNITURE,75900,17,914458,15000,리샘,,65
489,2026-01-27 18:46:03.121802,689,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/709e41bd9ec05576cf4adcf697afbb0d.jpg,SOOZIP,리샘 마르디C 비정형 전신거울 드레스룸거울 웨이브거울,https://soozip.co.kr/product/리샘-마르디c-비정형-전신거울-드레스룸거울-웨이브거울/689/category/75/display/1/,soozip,FURNITURE,79900,0,799000,15000,리샘,,66
490,2026-01-27 18:46:03.121802,688,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/cb0e9953096eada71873fe36c39bef22.jpg,SOOZIP,리샘 코멜리 3인 가죽소파세트 거실 인테리어 소파 스툴 세트,https://soozip.co.kr/product/리샘-코멜리-3인-가죽소파세트-거실-인테리어-소파-스툴-세트/688/category/75/display/1/,soozip,FURNITURE,339000,31,4913044,50000,리샘,,67
491,2026-01-27 18:46:03.121802,687,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/92a5a2126a72dcafd4372d2303be162a.jpg,SOOZIP,리샘 코멜리 3인 가죽소파세트 거실 인테리어 소파,https://soozip.co.kr/product/리샘-코멜리-3인-가죽소파세트-거실-인테리어-소파/687/category/75/display/1/,soozip,FURNITURE,269000,0,2690000,45000,리샘,,68
492,2026-01-27 18:46:03.121802,686,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/d8026fbe0d60f595675bd20244baa38f.jpg,SOOZIP,리샘 윈썸 소파 패브릭 쇼파 (옵션선택),https://soozip.co.kr/product/리샘-윈썸-소파-패브릭-쇼파-옵션선택/686/category/75/display/1/,soozip,FURNITURE,129000,0,1290000,35000,리샘,,69
493,2026-01-27 18:46:03.121802,685,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/40f7a0ca02f06708d591274c84f4917d.jpg,SOOZIP,리샘 클로이 무헤드형 수납침대 (SS/Q) 매트리스 선택,https://soozip.co.kr/product/리샘-클로이-무헤드형-수납침대-ssq-매트리스-선택/685/category/75/display/1/,soozip,FURNITURE,119900,0,1199000,40000,리샘,,70
494,2026-01-27 18:46:03.121802,684,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/639a05cf14c3acdb442b90ba4e3bff38.jpg,SOOZIP,리샘 누아주2 아쿠아텍스 패브릭 호텔침대 (SS/Q) 매트리스 선택,https://soozip.co.kr/product/리샘-누아주2-아쿠아텍스-패브릭-호텔침대-ssq-매트리스-선택/684/category/75/display/1/,soozip,FURNITURE,239900,0,2399000,50000,리샘,,71
495,2026-01-27 18:46:03.121802,683,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/c863da250ad6545729d3853377da38b6.jpg,SOOZIP,리샘 누아주2 아쿠아텍스 무헤드 패브릭침대 (SS/Q) 매트리스 선택,https://soozip.co.kr/product/리샘-누아주2-아쿠아텍스-무헤드-패브릭침대-ssq-매트리스-선택/683/category/75/display/1/,soozip,FURNITURE,149000,0,1490000,40000,리샘,,72
496,2026-01-27 18:46:03.121802,682,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/d783d87559adfcd1d8110dcd286b4c25.gif,SOOZIP,리샘 윌리 LED 3단 수납침대 (SS/Q) 매트리스 선택,https://soozip.co.kr/product/detail.html?product_no=682&cate_no=75&display_group=1,soozip,FURNITURE,189000,55,4200000,45000,리샘,,73
497,2026-01-27 18:46:03.121802,681,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/7341eb2cf0b154a5d68a5745c0f019e3.jpg,SOOZIP,리샘 루스 3단 무헤드 바닥막힌 벙커 통수납 침대 (SS/Q) 매트리스 선택,https://soozip.co.kr/product/리샘-루스-3단-무헤드-바닥막힌-벙커-통수납-침대-ssq-매트리스-선택/681/category/75/display/1/,soozip,FURNITURE,179000,47,3377359,45000,리샘,,74
498,2026-01-27 18:46:03.121802,680,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/932d9d12ebb0ef2f6a4a12c0ebbda299.jpg,SOOZIP,리샘 루이스 3단 빅서랍 무헤드 수납침대 (SS/Q) 매트리스 선택,https://soozip.co.kr/product/리샘-루이스-3단-빅서랍-무헤드-수납침대-ssq-매트리스-선택/680/category/75/display/1/,soozip,FURNITURE,139000,30,1985715,40000,리샘,,75
499,2026-01-27 18:46:03.121802,679,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/50c64df0aa62d79700809e916c0b1f78.jpg,SOOZIP,리샘 카델린 LED 수납침대 (SS/Q) 매트리스 선택,https://soozip.co.kr/product/리샘-카델린-led-수납침대-ssq-매트리스-선택/679/category/75/display/1/,soozip,FURNITURE,229000,0,2290000,50000,리샘,,76
500,2026-01-27 18:46:03.121802,678,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/835928dcfd50195a3aa0a7caa7c87645.jpg,SOOZIP,리샘 키미 LED 조명거울 수납 화장대,https://soozip.co.kr/product/리샘-키미-led-조명거울-수납-화장대/678/category/75/display/1/,soozip,FURNITURE,140900,0,1409000,35000,리샘,,77
501,2026-01-27 18:46:03.121802,677,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/138b2b6d86dcbe3f6f30db3f34ba061b.jpg,SOOZIP,리샘 벤즈 미드센츄리모던 스테인레스 인테리어 철제 의자 스툴,https://soozip.co.kr/product/리샘-벤즈-미드센츄리모던-스테인레스-인테리어-철제-의자-스툴/677/category/75/display/1/,soozip,FURNITURE,49900,2,509184,4500,리샘,,78
502,2026-01-27 18:46:03.121802,676,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/4df07bef58edc5b29f3ca049dc30616a.jpg,SOOZIP,리샘 쿠모 회전 리클라이닝 가죽소파 소파베드,https://soozip.co.kr/product/리샘-쿠모-회전-리클라이닝-가죽소파-소파베드/676/category/75/display/1/,soozip,FURNITURE,759000,27,10397261,75000,리샘,,79
503,2026-01-27 18:46:03.121802,675,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/b8f4a605dbe0f714712805af9436b306.jpg,SOOZIP,리샘 코지 저상형 평상형 무헤드 침대(SS/Q) 매트리스 선택,https://soozip.co.kr/product/리샘-코지-저상형-평상형-무헤드-침대ssq-매트리스-선택/675/category/75/display/1/,soozip,FURNITURE,129900,0,1299000,40000,리샘,,80
504,2026-01-27 18:46:03.121802,674,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/cd130581abb836b997223e620be4a7e9.jpg,SOOZIP,리샘 기본 매트리스 모음 (SS/Q),https://soozip.co.kr/product/리샘-기본-매트리스-모음-ssq/674/category/75/display/1/,soozip,FURNITURE,85000,0,850000,30000,리샘,,81
505,2026-01-27 18:46:03.121802,673,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/5388a23d8fb987536aa43def86fc4a76.jpg,SOOZIP,리샘 포르 라운드거울 스탠드 화장대 틈새 화장대,https://soozip.co.kr/product/리샘-포르-라운드거울-스탠드-화장대-틈새-화장대/673/category/75/display/1/,soozip,FURNITURE,159900,28,2220834,35000,리샘,,82
506,2026-01-27 18:46:03.121802,671,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251218/3a86de9c3d6ec9334784c3a7e5375c5d.jpg,SOOZIP,리샘 피트 3인 가죽 소파,https://soozip.co.kr/product/리샘-피트-3인-가죽-소파/671/category/75/display/1/,soozip,FURNITURE,499000,0,4990000,60000,리샘,,89
